"llid","name","legacy_name","state","max_depth_m","mean_depth_m","source","lake_waterarea_ha","lake_connectivity_permanent","effort","lat","long","source_type","buffer100m_slope_mean"
6040,"Spofford Lake",NA,"NH",19.5,9.1,"nh_sunapee",296.2677951,"Drainage","LAGOSNE",42.91135,-72.442743,"Citizen Monitoring",6.0666
6043,"Perch Pond",NA,"NH",5.2,3,"nh_lktroph",6.302956814,"Headwater","LAGOSNE",44.252179,-71.87516,"Government",7.2898
6043,"Perch Pond",NA,"NH",5.2,3,"nh_lktroph",6.302956814,"Headwater","LAGOSNE",44.252179,-71.87516,"Government",7.2898
6044,NA,NA,"NH",3,1.2,"nh_lktroph",9.959826406,"DrainageLk","LAGOSNE",42.727465,-72.078125,"Government",3.1394
6044,NA,NA,"NH",3,1.2,"nh_lktroph",9.959826406,"DrainageLk","LAGOSNE",42.727465,-72.078125,"Government",3.1394
6758,NA,NA,"IL",5.1816,2.5908,NA,3.117076997,"Isolated","LAGOSNE",42.259096,-88.106187,"Misc",NA
6076,"Pomme de Terre Lake",NA,"MO",26.82,8.23,"marvin boyer, usace-kc",3102.890037,"Drainage","LAGOSNE",37.845661,-93.326916,"Misc",7.7744
6132,"Kinsman Pond",NA,"NH",2.1,1.1,"nh_lktroph",1.772753389,"Headwater","LAGOSNE",44.136043,-71.733163,"Government",NA
6132,"Kinsman Pond",NA,"NH",2.1,1.1,"nh_lktroph",1.772753389,"Headwater","LAGOSNE",44.136043,-71.733163,"Government",NA
6160,"Melvin Pond",NA,"NH",4,2,"nh_lktroph",5.861950814,"Headwater","LAGOSNE",43.710146,-71.21448,"Government",6.2008
6160,"Melvin Pond",NA,"NH",4,2,"nh_lktroph",5.861950814,"Headwater","LAGOSNE",43.710146,-71.21448,"Government",6.2008
6462,"Highland Silver Lake",NA,"IL",7.62,3.048,"il_almp_2009",249.0093969,"Drainage","LAGOSNE",38.790855,-89.688261,"Misc",5.8853
6467,"Big Bend Lake",NA,"IL",8.8392,3.6576,"il_almp_2006_2008",10.25201752,"Isolated","LAGOSNE",42.051285,-87.876604,"Misc",0.9331
6484,"China Pond",NA,"NY",18.3,7.1,"ny_cslap",20.4400713,"Headwater","LAGOSNE",41.441887,-73.743405,"Citizen Monitoring",11.3776
6495,NA,NA,"PA",12.8016,0.6096,"pa_dep_chem",110.6147343,"Drainage","LAGOSNE",39.984541,-77.043793,"Government",3.4726
6951,"Song Lake",NA,"NY",8.6,4,"ny_cslap",42.68948202,"Drainage","LAGOSNE",42.768541,-76.146877,"Citizen Monitoring",1.2103
6954,"Turner Lake",NA,"IL",3.048,1.524,"il_almp_sprngfld_2004_2006",17.05115337,"Drainage","LAGOSNE",42.449608,-88.190989,"Misc",1.658
8097,NA,NA,"ME",36.8808,10.668,NA,1.420632,"Drainage","LAGOSNE",44.019076,-70.478717,"Misc",NA
6969,"Lake George",NA,"IL",17.6784,6.9494,"il_almp_2004_2005",61.01333435,"Drainage","LAGOSNE",41.427572,-90.827264,"Misc",10.0648
7026,"Lake Carlton",NA,"IL",8.2296,3.3223,"il_almp_2004_2005",29.33172517,"Drainage","LAGOSNE",41.84532,-89.965814,"Misc",5.6384
7123,"Tobyhanna Lake",NA,"PA",3.9624,1.1582,"pa_dep_chem",66.80694939,"Drainage","LAGOSNE",41.205389,-75.406522,"Government",3.2143
8413,"Parker Pond",NA,"ME",23.1648,9.4488,"me_dep_chem",617.1447201,"DrainageLk","LAGOSNE",44.488669,-70.029569,"Government",7.2228
7444,"Dutchman Lake",NA,"IL",8.8392,2.347,"il_almp_2009",41.1313326,"Drainage","LAGOSNE",37.490439,-88.9214,"Misc",9.4982
7453,NA,NA,"IL",5.4864,3.048,"il_almp_1999_2000",29.2762919,"Drainage","LAGOSNE",38.060997,-88.403314,"Misc",3.5808
7497,"Upper Patten Pond",NA,"ME",9.7536,3.9624,"me_dep_chem",136.7713525,"Drainage","LAGOSNE",44.555714,-68.592828,"Government",3.4757
7509,"Barrows Lake",NA,"ME",12.192,4.2672,"me_dep_chem",102.5408291,"Drainage","LAGOSNE",45.042277,-67.502903,"Government",6.5869
7551,"East Musquash Lake",NA,"ME",18.8976,7.3152,"me_dep_chem",331.3340461,"DrainageLk","LAGOSNE",45.412033,-67.799252,"Government",5.682
6168,"Weare Reservoir",NA,"NH",9.1,4.4,"nh_sunapee",108.3313147,"DrainageLk","LAGOSNE",43.100031,-71.785089,"Citizen Monitoring",10.2675
7584,"Swan Pond",NA,"ME",12.192,4.8768,"me_dep_chem",53.41754301,"Drainage","LAGOSNE",43.520442,-70.64923,"Government",6.6098
7589,"Spectacle Ponds",NA,"ME",4.572,2.4384,"me_dep_chem",14.7902916,"DrainageLk","LAGOSNE",43.821372,-70.904578,"Government",3.9495
7639,"Pughole Pond",NA,"ME",5.4864,3.3528,"me_dep_chem",25.14934624,"DrainageLk","LAGOSNE",45.041405,-68.066804,"Government",8.4875
7653,"Desolation Pond",NA,"ME",2.4384,1.524,"me_dep_chem",28.89820375,"Headwater","LAGOSNE",46.385627,-69.742571,"Government",3.8243
7669,"Farrow Lake",NA,"ME",23.1648,10.3632,"me_dep_chem",116.0111865,"Drainage","LAGOSNE",45.425788,-67.764931,"Government",5.9092
7708,"Little Wassataquoik Lake",NA,"ME",3.048,1.8288,"me_dep_chem",3.057233912,"Drainage","LAGOSNE",46.02957,-68.964555,"Government",NA
7752,"Mirror Lake",NA,"ME",20.1168,9.4488,"me_dep_chem",46.69017085,"Drainage","LAGOSNE",44.198069,-69.149524,"Government",10.2247
7763,"Molunkus Lake",NA,"ME",11.5824,4.572,"me_dep_chem",448.8698235,"DrainageLk","LAGOSNE",45.667147,-68.313123,"Government",3.2925
7799,"Wesserunsett Lake",NA,"ME",6.7056,4.2672,"me_dep_chem",569.2403459,"Drainage","LAGOSNE",44.841017,-69.766739,"Government",2.62
7843,"Square Pond",NA,"ME",13.4112,6.096,"me_dep_chem",355.0513176,"Drainage","LAGOSNE",43.560274,-70.885408,"Government",5.5074
7908,"Salmon Pond",NA,"ME",4.572,2.1336,"me_dep_chem",4.803587768,"Drainage","LAGOSNE",45.442333,-69.506418,"Government",3.5656
7942,"Webber Pond",NA,"ME",2.4384,1.524,"me_dep_chem",13.90393082,"Headwater","LAGOSNE",44.123997,-70.816324,"Government",3.3434
7946,"Boyd Lake",NA,"ME",6.096,3.048,"me_dep_chem",430.7176388,"Drainage","LAGOSNE",45.176827,-68.922149,"Government",2.6882
8002,"Jaybird Pond",NA,"ME",6.4008,2.7432,"me_dep_chem",5.75739875,"Drainage","LAGOSNE",43.854844,-70.892222,"Government",6.968
8040,"Saint Froid Lake",NA,"ME",34.7472,14.6304,"me_dep_chem",947.2789193,"DrainageLk","LAGOSNE",46.961171,-68.61272,"Government",5.9963
8135,"Hay Lake",NA,"ME",10.3632,2.7432,"me_dep_chem",253.1553446,"Drainage","LAGOSNE",46.146475,-68.721014,"Government",2.5
8155,"Hobbs Pond",NA,"ME",6.096,3.9624,"me_dep_chem",107.892934,"Drainage","LAGOSNE",44.247457,-69.170026,"Government",5.2156
8167,"Lermond Pond",NA,"ME",9.144,4.2672,"me_dep_chem",70.58380513,"DrainageLk","LAGOSNE",44.218756,-69.214736,"Government",4.0385
8209,"Secret Pond",NA,"ME",10.3632,3.048,"me_dep_chem",4.898958275,"Headwater","LAGOSNE",45.447992,-69.515185,"Government",4.7975
8244,NA,NA,"ME",10.9728,3.3528,"me_dep_chem",3.389179451,"Isolated","LAGOSNE",45.077651,-67.806813,"Government",NA
8301,"Tomah Lake",NA,"ME",14.0208,6.096,"me_dep_chem",23.84722326,"Drainage","LAGOSNE",45.590487,-67.742764,"Government",5.87
8329,"Pleasant Pond",NA,"ME",4.572,2.1336,"me_dep_chem",244.4905729,"DrainageLk","LAGOSNE",44.007225,-70.889858,"Government",1.8758
8374,"Gould Pond",NA,"ME",6.7056,2.0419,"me_dep_chem",4.984462692,"DrainageLk","LAGOSNE",45.785604,-69.139722,"Government",7.2174
8470,"Ward Pond",NA,"ME",10.3632,5.7912,"me_dep_chem",21.7419419,"Drainage","LAGOSNE",44.415654,-69.792161,"Government",7.9374
8512,"Punchbowl Pond",NA,"ME",4.2672,2.4384,"me_dep_chem",16.6855164,"Drainage","LAGOSNE",45.226051,-69.593267,"Government",9.0044
17307,"Youngs Pond",NA,"ME",8.2296,3.9624,NA,6.230198865,"Drainage","LAGOSNE",44.716522,-68.44773,"Misc",2.1231
17394,"Lake Colden",NA,"NY",7.3,2.3,NA,15.92797148,"Drainage","LAGOSNE",44.122815,-73.979309,"Misc",10.0659
5337,"Blockhouse Lake",NA,"WI",2.4384,1.524,"wi_dnr_nutrient",95.52960734,"Drainage","LAGOSNE",45.958022,-90.337434,"Misc",2.7141
4371,"Island Lake",NA,"WI",13.4112,4.2672,"wi_dnr_nutrient",101.9902964,"Isolated","LAGOSNE",45.958695,-91.9431,"Misc",2.4903
7859,"Jim Pond",NA,"ME",38.1,12.192,"me_dep_chem",141.2073299,"DrainageLk","LAGOSNE",45.263811,-70.500998,"Government",8.0114
8130,"Pickerel Pond",NA,"ME",7.62,2.4384,"me_dep_chem",4.603506567,"Drainage","LAGOSNE",45.292341,-70.090222,"Government",6.1012
8525,"Nesowadnehunk Lake",NA,"ME",14.0208,5.1816,"me_dep_chem",554.3287627,"DrainageLk","LAGOSNE",46.039197,-69.09661,"Government",2.044
8462,"Big Reed Pond",NA,"ME",16.1544,6.4008,"me_dep_chem",38.73647166,"Headwater","LAGOSNE",46.352973,-69.057171,"Government",4.1179
8192,"Fifth Machias Lake",NA,"ME",8.2296,3.3528,"me_dep_chem",428.2791889,"Drainage","LAGOSNE",45.039348,-67.977572,"Government",1.6445
7000,"Lake Centralia",NA,"IL",7.62,2.1336,"il_almp_2001_2004",100.9896722,"Drainage","LAGOSNE",38.55525,-88.995274,"Misc",4.1569
4289,"Miner Lake",NA,"WI",15.8496,7.3152,"wi_dnr_nutrient",15.72162517,"Headwater","LAGOSNE",44.327803,-89.165244,"Misc",1.6249
131090,"Bear Hill Pond",NA,"NH",7,2.4,"nh_sunapee",12.33149082,"Headwater","LAGOSNE",43.113381,-71.366316,"Citizen Monitoring",6.1232
4419,"Upper Springstead Lake",NA,"WI",6.7056,3.9624,"wi_dnr_nutrient",49.04084182,"DrainageLk","LAGOSNE",46.017123,-90.130908,"Misc",2.7972
4755,"Sherwood Lake 15",NA,"WI",2.7432,0.9144,"wi_dnr_nutrient",46.22321888,"Drainage","LAGOSNE",44.428198,-90.377093,"Misc",0.5359
7449,"Washington County Lake",NA,"IL",7.0104,2.7432,"il_almp_2001_2004",116.1731026,"Drainage","LAGOSNE",38.281522,-89.350662,"Misc",4.5446
8134,"Cushman Pond",NA,"ME",6.4008,4.572,"me_dep_chem",15.08025902,"DrainageLk","LAGOSNE",44.220601,-70.83225,"Government",12.4318
5476,"Eagle Lake",NA,"WI",15.8496,4.2672,"wi_dnr_nutrient",66.17035578,"DrainageLk","LAGOSNE",46.499371,-91.356791,"Misc",3.9174
4378,"Cedar Lake",NA,"WI",32.004,10.3632,"wi_dnr_nutrient",379.3055874,"DrainageLk","LAGOSNE",43.385919,-88.263258,"Misc",4.9899
4433,"Marl Lake",NA,"WI",17.9832,8.8392,"wi_dnr_nutrient",5.662665716,"Headwater","LAGOSNE",44.323559,-89.191122,"Misc",5.116
5041,"Leader Lake",NA,"WI",17.0688,6.7056,"wi_dnr_nutrient",69.24645691,"DrainageLk","LAGOSNE",46.194498,-91.862869,"Misc",4.4264
5072,"Lake Delavan 36",NA,"WI",17.0688,6.4008,"wi_dnr_nutrient",771.7083522,"DrainageLk","LAGOSNE",42.609165,-88.606658,"Misc",3.5665
5195,"Lake Emily",NA,"WI",10.9728,4.8768,"wi_dnr_nutrient",43.54972438,"Drainage","LAGOSNE",44.470232,-89.337741,"Misc",5.2336
7652,"Sixteenth Stream",NA,"ME",10.9728,5.1816,"me_dep_chem",136.4381969,"Drainage","LAGOSNE",45.065046,-67.483584,"Government",4.888
5294,"Webb Lake",NA,"WI",9.4488,4.2672,"wi_dnr_nutrient",306.0169251,"Drainage","LAGOSNE",46.037748,-92.134818,"Misc",5.9894
5479,"Otter Lake 27",NA,"WI",13.1064,3.3528,"wi_dnr_nutrient",243.60283,"Drainage","LAGOSNE",45.070665,-90.942108,"Misc",5.3036
7650,"Baker Pond",NA,"ME",20.4216,7.9248,"me_dep_chem",23.32802006,"Drainage","LAGOSNE",44.981419,-69.770566,"Government",3.6644
96888,NA,NA,"NY",6.4,4.1,NA,4.063368969,"Isolated","LAGOSNE",44.313204,-74.371729,"Misc",2.4605
6956,"Grass Lake",NA,"IL",1.8288,0.6858,"il_almp_1999_2000",640.2975502,"DrainageLk","LAGOSNE",42.444006,-88.16025,"Misc",1.4589
7629,"Katahdin Lake",NA,"ME",8.5344,3.3528,"me_dep_chem",263.0623368,"Drainage","LAGOSNE",45.924962,-68.792642,"Government",3.5107
7506,NA,NA,"ME",22.5552,6.4008,"me_dep_chem",543.3579762,"DrainageLk","LAGOSNE",43.636054,-70.728649,"Government",4.2906
6481,NA,NA,"NY",3.4,1.5,"ny_cslap",2.780398862,"Headwater","LAGOSNE",41.293897,-73.662909,"Citizen Monitoring",NA
8246,"Lake Cowles",NA,"ME",15.8496,6.4008,"me_dep_chem",1.474587881,"Isolated","LAGOSNE",45.944969,-68.944345,"Government",NA
4566,"Black Hawk Lake",NA,"IA",3.66,1.53,"ia_chemistry",369.6619835,"Drainage","LAGOSNE",42.296683,-95.026069,"Misc",2.0641
5427,"Lake Winter",NA,"WI",6.7056,2.7432,"wi_dnr_nutrient",104.0128445,"DrainageLk","LAGOSNE",45.813838,-90.983377,"Misc",2.0447
5442,"Amik Lake",NA,"WI",2.4384,1.524,"wi_dnr_nutrient",57.03131807,"DrainageLk","LAGOSNE",45.93243,-90.033413,"Misc",3.4501
5441,"Le Tourneau Lake",NA,"WI",4.8768,3.3528,"wi_dnr_nutrient",48.41055257,"Drainage","LAGOSNE",45.820077,-90.626463,"Misc",3.6774
4369,"Windfall Lake",NA,"WI",7.9248,2.7432,"wi_dnr_nutrient",21.62165486,"Drainage","LAGOSNE",45.390394,-88.756472,"Misc",4.3029
7045,NA,NA,"IL",11.2776,4.1758,"il_almp_2001_2004",253.8868588,"DrainageLk","LAGOSNE",39.017569,-89.142204,"Misc",3.6574
4758,"Spider Lake",NA,"WI",14.9352,5.1816,"wi_dnr_nutrient",145.2718423,"DrainageLk","LAGOSNE",46.213558,-90.027907,"Misc",4.3439
4477,"Lilly Lake",NA,"WI",6.4008,3.048,"wi_dnr_nutrient",16.93665025,"Isolated","LAGOSNE",44.426023,-87.852646,"Misc",3.8291
4338,"Bear Trap Lake",NA,"WI",7.62,5.1816,"wi_dnr_nutrient",100.1328241,"Headwater","LAGOSNE",45.312207,-92.409411,"Misc",5.5381
4442,NA,NA,"WI",7.62,4.572,"wi_dnr_nutrient",52.45323918,"Headwater","LAGOSNE",45.85803,-88.142329,"Misc",7.785
4448,"Little Wall Lake",NA,"IA",2.44,1.62,"ia_chemistry",99.22524375,"Isolated","LAGOSNE",42.269235,-93.63682,"Misc",1.5
4785,"Berry Lake",NA,"WI",8.2296,2.4384,"wi_dnr_nutrient",84.65598231,"Isolated","LAGOSNE",44.889777,-88.479505,"Misc",3.1392
4885,NA,NA,"WI",12.192,3.048,"wi_dnr_nutrient",218.7803128,"DrainageLk","LAGOSNE",45.32047,-91.432925,"Misc",5.0758
5462,"Stone Lake",NA,"WI",13.1064,3.6576,"wi_dnr_nutrient",55.77201743,"DrainageLk","LAGOSNE",46.126052,-89.833048,"Misc",3.5949
5130,"Lower Genesee Lake",NA,"WI",13.716,5.4864,"wi_dnr_nutrient",25.42498033,"Isolated","LAGOSNE",43.044128,-88.480286,"Misc",0.6342
5162,"Roberts Creek",NA,"IA",15,5.34,"ia_chemistry",3488.095983,"DrainageLk","LAGOSNE",41.407534,-93.075719,"Misc",3.2963
6548,"Guymard Lake",NA,"NY",4.3,2,"ny_cslap",14.14920014,"Headwater","LAGOSNE",41.429358,-74.599339,"Citizen Monitoring",6.3398
5275,"Friendship Lake",NA,"WI",4.8768,1.8288,"wi_dnr_nutrient",48.52311218,"Drainage","LAGOSNE",43.979656,-89.801253,"Misc",3.1637
38,NA,NA,"MA",9.4,1.5,"ma_dfw_bathymetry_maps",39.19022212,"DrainageLk","LAGOSNE",42.682065,-72.035561,"Misc",3.683
51,"Shaw Pond",NA,"MA",5.8,4,"ma_dfw_bathymetry_maps",32.5605725,"Drainage","LAGOSNE",42.254243,-73.12541,"Misc",7.4552
4641,"McDermott Lake",NA,"WI",5.7912,3.048,"wi_dnr_nutrient",33.16013754,"Headwater","LAGOSNE",46.003052,-90.160654,"Misc",3.9108
4952,"Horsehead Lake",NA,"WI",7.3152,3.9624,"wi_dnr_nutrient",100.6148941,"DrainageLk","LAGOSNE",46.233289,-89.714816,"Misc",6.5716
644,"Upper Hadlock Pond",NA,"ME",11.2776,4.2672,"me_dep_chem",15.33395981,"Drainage","LAGOSNE",44.321475,-68.287535,"Government",5.7559
5411,"Owl Lake",NA,"WI",8.2296,2.1336,"wi_dnr_nutrient",50.76118673,"Headwater","LAGOSNE",46.283394,-89.971716,"Misc",4.7848
4237,"McGinnis Lake",NA,"WI",8.5344,2.7432,"wi_dnr_nutrient",7.184023214,"Headwater","LAGOSNE",43.842318,-89.644761,"Misc",4.596
4309,"Elkhart Lake",NA,"WI",36.2712,14.0208,"wi_dnr_nutrient",118.0275877,"Headwater","LAGOSNE",43.825893,-88.025831,"Misc",6.7402
4404,"Leigh Flowage",NA,"WI",15.8496,3.6576,"wi_dnr_nutrient",96.54217625,"Headwater","LAGOSNE",45.046463,-88.232274,"Misc",5.4367
4426,"Boot Lake",NA,"WI",4.8768,2.4384,"wi_dnr_nutrient",4.25319971,"Isolated","LAGOSNE",44.146419,-88.04494,"Misc",1.4025
4537,"Emerson Lake 10",NA,"WI",2.4384,1.2192,"wi_dnr_nutrient",13.81420199,"Drainage","LAGOSNE",44.527894,-90.895739,"Misc",3.4257
4544,"White Lake",NA,"WI",3.3528,1.2192,"wi_dnr_nutrient",66.1097013,"Headwater","LAGOSNE",44.673789,-88.450279,"Misc",3.1603
4593,"Irogami Lake",NA,"WI",1.524,0.6096,"wi_dnr_nutrient",117.4314873,"Headwater","LAGOSNE",44.065894,-89.232474,"Misc",2.2781
4611,"Sand Lake",NA,"WI",15.24,6.4008,"wi_dnr_nutrient",384.4301844,"DrainageLk","LAGOSNE",45.852055,-91.495483,"Misc",2.6801
4619,"Chipman Lake",NA,"VT",3.3528,2.1336,"vt_dwq_nutrient",32.23226609,"Drainage","LAGOSNE",43.407475,-73.030549,"Government",6.1897
5101,"Cedar Lake",NA,"WI",6.096,3.3528,"wi_dnr_nutrient",75.57968473,"DrainageLk","LAGOSNE",46.208066,-89.953405,"Misc",3.9123
78908,NA,NA,"NH",2.1,0.6,"nh_sunapee",7.72456499,"Headwater","LAGOSNE",43.881536,-71.308219,"Citizen Monitoring",4.2361
4634,"Hills Lake",NA,"WI",6.7056,3.6576,"wi_dnr_nutrient",50.4921876,"Isolated","LAGOSNE",44.151516,-89.163828,"Misc",5.5416
4637,"Clear Lake",NA,"IA",5.49,2.86,"ia_chemistry",1469.792714,"DrainageLk","LAGOSNE",43.124726,-93.425453,"Misc",3.0333
4724,NA,NA,"WI",14.0208,4.8768,"wi_dnr_nutrient",536.3830027,"DrainageLk","LAGOSNE",45.869864,-89.893894,"Misc",3.98
4753,"Muskellunge Lake",NA,"WI",10.0584,3.6576,"wi_dnr_nutrient",17.55833849,"Headwater","LAGOSNE",46.497975,-91.37486,"Misc",7.1823
4756,"Easton Lake",NA,"WI",3.048,1.524,"wi_dnr_nutrient",13.20867838,"Drainage","LAGOSNE",43.840844,-89.795592,"Misc",3.4378
4774,"Viking Lake",NA,"IA",12.19,4.73,"ia_chemistry",58.25817,"Drainage","LAGOSNE",40.972304,-95.036368,"Misc",8.0131
4810,"Benach Lake",NA,"WI",12.192,3.6576,"wi_dnr_nutrient",6.100172415,"Isolated","LAGOSNE",45.927799,-92.255839,"Misc",6.1051
4812,"Red Lake",NA,"WI",22.86,7.0104,"wi_dnr_nutrient",15.58413522,"Headwater","LAGOSNE",45.710601,-91.633304,"Misc",5.7226
4863,"Carter Lake",NA,"IA",8.53,2.59,"ia_chemistry",116.7649101,"Isolated","LAGOSNE",41.296805,-95.916353,"Misc",1.8447
4956,"Dairyland Reservoir",NA,"WI",21.336,7.3152,"wi_dnr_nutrient",757.4718115,"DrainageLk","LAGOSNE",45.5103,-91.008509,"Misc",6.2059
4999,"Glisezinski Lake",NA,"WI",5.1816,1.2192,"wi_dnr_nutrient",14.22282009,"Isolated","LAGOSNE",44.673483,-89.423778,"Misc",1.827
5022,"Tomoe Lake",NA,"WI",1.8288,1.2192,"wi_dnr_nutrient",27.69741027,"Headwater","LAGOSNE",45.910732,-92.269132,"Misc",2.7548
5037,"Twin Valley Lake",NA,"WI",9.7536,3.3528,"wi_dnr_nutrient",55.04881478,"DrainageLk","LAGOSNE",43.02662,-90.092046,"Misc",11.2899
5055,"Wyona Lake",NA,"WI",3.6576,0.9144,"wi_dnr_nutrient",38.87281148,"Drainage","LAGOSNE",43.498253,-89.302323,"Misc",2.2134
5079,"Smith Lake",NA,"WI",1.524,0.9144,"wi_dnr_nutrient",34.47068853,"Isolated","LAGOSNE",43.472222,-88.191434,"Misc",1.974
5094,"Round Lake",NA,"WI",15.24,6.7056,"wi_dnr_nutrient",4.602866402,"Isolated","LAGOSNE",44.152739,-88.04915,"Misc",2.1821
5134,NA,NA,"WI",17.3736,6.096,"wi_dnr_nutrient",428.2755677,"DrainageLk","LAGOSNE",46.003642,-89.522627,"Misc",5.3712
4694,"Lake Thirty",NA,"WI",8.2296,3.9624,"wi_dnr_nutrient",30.55997435,"Drainage","LAGOSNE",45.580427,-91.901463,"Misc",2.9929
5132,"Pence Lake",NA,"WI",10.0584,4.8768,"wi_dnr_nutrient",9.400994241,"Isolated","LAGOSNE",45.308048,-89.061853,"Misc",6.2225
5215,"Ashippun Lake",NA,"WI",12.192,6.7056,"wi_dnr_nutrient",38.15081721,"Headwater","LAGOSNE",43.157785,-88.472287,"Misc",3.4619
5223,"Hatch Lake",NA,"WI",3.6576,1.2192,"wi_dnr_nutrient",45.9048369,"Isolated","LAGOSNE",44.530946,-89.114602,"Misc",1.8254
5235,"Little Mud Lake",NA,"WI",3.6576,1.2192,"wi_dnr_nutrient",24.7039726,"Headwater","LAGOSNE",45.713468,-91.666658,"Misc",5.6493
5242,"Tombeau Lake",NA,"WI",7.9248,3.9624,"wi_dnr_nutrient",13.72284111,"DrainageLk","LAGOSNE",42.531703,-88.308929,"Misc",4.0796
5249,"Manawa Pond 275",NA,"WI",3.6576,1.8288,"wi_dnr_nutrient",73.07409654,"DrainageLk","LAGOSNE",44.469667,-88.907955,"Misc",3.4001
5299,"Sackett Lake",NA,"WI",9.7536,4.572,"wi_dnr_nutrient",24.36834864,"Drainage","LAGOSNE",45.214459,-90.446891,"Misc",4.3099
5330,"Otter Lake",NA,"WI",12.192,4.2672,"wi_dnr_nutrient",6.166243753,"Drainage","LAGOSNE",44.347186,-89.141051,"Misc",4.222
5332,"Pine Lake",NA,"WI",10.668,2.4384,"wi_dnr_nutrient",87.91948343,"Drainage","LAGOSNE",44.686099,-88.658154,"Misc",2.0006
5333,"Weyauwega Lake",NA,"WI",3.048,1.524,"wi_dnr_nutrient",102.5713671,"DrainageLk","LAGOSNE",44.32456,-88.948179,"Misc",1.581
5372,"Center Lake",NA,"WI",8.5344,3.048,"wi_dnr_nutrient",55.49575359,"Drainage","LAGOSNE",42.536308,-88.133214,"Misc",1.1433
5425,"Black Dan Lake",NA,"WI",11.2776,3.9624,"wi_dnr_nutrient",48.95282232,"Isolated","LAGOSNE",45.897511,-90.932798,"Misc",5.6599
5470,"Amy Bell Lake",NA,"WI",11.2776,6.096,"wi_dnr_nutrient",12.18223976,"Drainage","LAGOSNE",43.217405,-88.189421,"Misc",2.7648
5530,"Island Lake",NA,"WI",5.1816,2.7432,"wi_dnr_nutrient",139.4248763,"DrainageLk","LAGOSNE",46.264727,-90.30349,"Misc",3.201
5630,"Wachipauka Pond",NA,"NH",9.1,3.2,"nh_lktroph",11.42112716,"Headwater","LAGOSNE",43.981841,-71.922938,"Government",9.5309
5630,"Wachipauka Pond",NA,"NH",9.1,3.2,"nh_lktroph",11.42112716,"Headwater","LAGOSNE",43.981841,-71.922938,"Government",9.5309
5685,"Boston Lot Lake",NA,"NH",6.7,4.4,"nh_lktroph",18.11400509,"Headwater","LAGOSNE",43.665848,-72.289776,"Government",9.2915
5685,"Boston Lot Lake",NA,"NH",6.7,4.4,"nh_lktroph",18.11400509,"Headwater","LAGOSNE",43.665848,-72.289776,"Government",9.2915
5654,"Lary Pond",NA,"NH",3,1.1,"nh_lktroph",26.04180576,"Drainage","LAGOSNE",43.710447,-72.002849,"Government",3.5418
5654,"Lary Pond",NA,"NH",3,1.1,"nh_lktroph",26.04180576,"Drainage","LAGOSNE",43.710447,-72.002849,"Government",3.5418
5763,"Rust Pond",NA,"NH",12.2,7.4,"nh_sunapee",96.75036906,"Drainage","LAGOSNE",43.56342,-71.167921,"Citizen Monitoring",6.9161
5804,NA,NA,"NH",18.3,6.3,"nh_sunapee",36.65464615,"Drainage","LAGOSNE",43.909412,-71.074465,"Citizen Monitoring",8.0579
5808,"Ethan Pond",NA,"NH",1.2,0.4,"nh_lktroph",2.134668719,"Drainage","LAGOSNE",44.177063,-71.429263,"Government",NA
5808,"Ethan Pond",NA,"NH",1.2,0.4,"nh_lktroph",2.134668719,"Drainage","LAGOSNE",44.177063,-71.429263,"Government",NA
5814,"Sweat Pond",NA,"NH",7,2,"nh_lktroph",3.889158214,"Headwater","LAGOSNE",44.77234,-71.200718,"Government",NA
5814,"Sweat Pond",NA,"NH",7,2,"nh_lktroph",3.889158214,"Headwater","LAGOSNE",44.77234,-71.200718,"Government",NA
5827,NA,NA,"NH",3.3,1.7,"nh_lktroph",1.357297819,"Drainage","LAGOSNE",43.272018,-71.834193,"Government",NA
5827,NA,NA,"NH",3.3,1.7,"nh_lktroph",1.357297819,"Drainage","LAGOSNE",43.272018,-71.834193,"Government",NA
5839,NA,NA,"NH",21,6.4,"nh_lktroph",3.440997592,"Drainage","LAGOSNE",43.238196,-71.196706,"Government",NA
5839,NA,NA,"NH",21,6.4,"nh_lktroph",3.440997592,"Drainage","LAGOSNE",43.238196,-71.196706,"Government",NA
5858,NA,NA,"NH",6.5,2.7,"nh_sunapee",51.21002737,"Drainage","LAGOSNE",44.497677,-71.262854,"Citizen Monitoring",3.3681
5918,"Fullam Pond",NA,"NH",3,1.3,"nh_lktroph",8.622115591,"Drainage","LAGOSNE",42.852155,-72.42786,"Government",5.6719
5918,"Fullam Pond",NA,"NH",3,1.3,"nh_lktroph",8.622115591,"Drainage","LAGOSNE",42.852155,-72.42786,"Government",5.6719
5986,"East Pond",NA,"NH",7.9,3.4,"nh_sunapee",2.880560421,"Headwater","LAGOSNE",44.007576,-71.56589,"Citizen Monitoring",NA
6026,"Sunrise Lake",NA,"NH",4.1,1.9,"nh_sunapee",99.92626203,"Drainage","LAGOSNE",43.453517,-71.07172,"Citizen Monitoring",2.8729
6024,"Anderson Pond",NA,"NH",2,1.2,"nh_lktroph",5.959508748,"Headwater","LAGOSNE",43.537547,-72.126614,"Government",5.1543
6024,"Anderson Pond",NA,"NH",2,1.2,"nh_lktroph",5.959508748,"Headwater","LAGOSNE",43.537547,-72.126614,"Government",5.1543
